,count,mean,std,min,25%,50%,75%,max
Anon,411.0,229.21654501216545,2588.269318990594,0.0,0.0,0.0,0.0,40960.0
File,411.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kernel_stack,411.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Pagetables,411.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Percpu,411.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Sock,411.0,-358.77372262773724,9165.291468487634,-163840.0,0.0,0.0,0.0,53248.0
Shmem,411.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
File_mapped,411.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
File_dirty,411.0,-69.76155717761557,1228.4799140010025,-24576.0,0.0,0.0,0.0,0.0
File_writeback,411.0,-9.965936739659368,202.04078025399912,-4096.0,0.0,0.0,0.0,0.0
Swapcached,411.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Anon_thp,411.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
File_thp,411.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Shmem_thp,411.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Inactive_anon,411.0,428.5352798053528,4284.003651201572,0.0,0.0,0.0,0.0,77824.0
Active_anon,411.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Inactive_file,411.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Active_file,411.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Unevictable,411.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Slab_reclaimable,411.0,-3.6009732360097324,1775.3517484242936,-6840.0,0.0,0.0,0.0,24600.0
Slab_unreclaimable,411.0,-287.4939172749392,34438.28293468763,-222288.0,-14256.0,0.0,15048.0,128832.0
Slab,411.0,-291.0948905109489,34523.76650166818,-222288.0,-14852.0,0.0,15312.0,128832.0
Workingset_refault_anon,411.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Workingset_refault_file,411.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Workingset_activate_anon,411.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Workingset_activate_file,411.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Workingset_restore_anon,411.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Workingset_restore_file,411.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Workingset_nodereclaim,411.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Pgfault,411.0,0.05596107055961071,0.631901689206688,0.0,0.0,0.0,0.0,10.0
Pgmajfault,411.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Pgrefill,411.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Pgscan,411.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Pgsteal,411.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Pgactivate,411.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Pgdeactivate,411.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Pglazyfree,411.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Pglazyfreed,411.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Thp_fault_alloc,411.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Thp_collapse_alloc,411.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
