,count,mean,std,min,25%,50%,75%,max
Anon,391.0,199.03836317135548,2310.323563988249,0.0,0.0,0.0,0.0,32768.0
File,391.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kernel_stack,391.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Pagetables,391.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Percpu,391.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Sock,391.0,-324.7468030690537,8411.04885406514,-159744.0,0.0,0.0,0.0,28672.0
Shmem,391.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
File_mapped,391.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
File_dirty,391.0,-73.32992327365729,1450.0053655425907,-28672.0,0.0,0.0,0.0,0.0
File_writeback,391.0,-73.32992327365729,1450.0053655425907,-28672.0,0.0,0.0,0.0,0.0
Swapcached,391.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Anon_thp,391.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
File_thp,391.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Shmem_thp,391.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Inactive_anon,391.0,219.98976982097187,1988.0143733416578,0.0,0.0,0.0,0.0,28672.0
Active_anon,391.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Inactive_file,391.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Active_file,391.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Unevictable,391.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Slab_reclaimable,391.0,31.508951406649615,2249.0653384716366,-8400.0,0.0,0.0,0.0,23320.0
Slab_unreclaimable,391.0,-1627.7442455242967,25329.24959047293,-112992.0,-17424.0,0.0,13200.0,71888.0
Slab,391.0,-1596.235294117647,25641.918550283375,-112992.0,-17688.0,0.0,12936.0,72328.0
Workingset_refault_anon,391.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Workingset_refault_file,391.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Workingset_activate_anon,391.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Workingset_activate_file,391.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Workingset_restore_anon,391.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Workingset_restore_file,391.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Workingset_nodereclaim,391.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Pgfault,391.0,0.04859335038363171,0.5640438388643186,0.0,0.0,0.0,0.0,8.0
Pgmajfault,391.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Pgrefill,391.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Pgscan,391.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Pgsteal,391.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Pgactivate,391.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Pgdeactivate,391.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Pglazyfree,391.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Pglazyfreed,391.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Thp_fault_alloc,391.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Thp_collapse_alloc,391.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
